17961_locus	17978_locus	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
I5593_16550	ACX60_15705	99.457	184	1	0	1	184	1	184	2.78e-133	367
I5593_16555	ACX60_15710	99.580	238	1	0	1	238	1	238	0.0	495
I5593_16560	ACX60_15715	100.000	437	0	0	1	437	1	437	0.0	895
I5593_16565	ACX60_15720	100.000	201	0	0	1	201	1	201	1.18e-152	418
I5593_16570	ACX60_15725	100.000	444	0	0	1	444	1	444	0.0	889
I5593_16575	ACX60_15730	60.387	775	262	7	1	743	1	762	0.0	908
I5593_16580	ACX60_15735	72.247	227	63	0	1	227	1	227	1.90e-128	358
I5593_16585	ACX60_15740	100.000	565	0	0	1	565	1	565	0.0	1179
I5593_16590	ACX60_15745	100.000	386	0	0	1	386	1	386	0.0	810
I5593_16595	ACX60_15750	100.000	197	0	0	1	197	1	197	1.90e-149	409
I5593_16600	ACX60_15755	100.000	195	0	0	1	195	1	195	2.66e-144	396
I5593_16605	ACX60_15760	99.029	206	2	0	1	206	1	206	4.05e-153	419
I5593_16610	ACX60_15765	98.969	291	3	0	1	291	1	291	0.0	579
I5593_16615	ACX60_15770	100.000	72	0	0	1	72	1	72	3.69e-48	143
I5593_16620	ACX60_15775	95.862	145	6	0	1	145	1	145	2.02e-100	281
I5593_16625	ACX60_15780	100.000	256	0	0	1	256	1	256	0.0	514
I5593_16630	ACX60_15785	99.587	726	3	0	1	726	1	726	0.0	1491
I5593_16635	ACX60_15790	99.356	777	5	0	1	777	1	777	0.0	1608
I5593_16640	ACX60_15795	99.219	256	2	0	1	256	4	259	0.0	531
I5593_16645	ACX60_05800	44.037	109	61	0	36	144	37	145	4.03e-28	99.8
I5593_16695	ACX60_15800	99.632	272	1	0	1	272	1	272	0.0	554
I5593_16700	ACX60_15805	99.160	119	1	0	1	119	1	119	6.79e-83	234
I5593_16705	ACX60_15810	95.833	120	5	0	1	120	1	120	5.06e-81	230
I5593_16710	ACX60_15815	100.000	280	0	0	1	280	1	280	0.0	585
I5593_16715	ACX60_15820	99.408	169	1	0	1	169	1	169	3.31e-127	351
I5593_16720	ACX60_15825	100.000	351	0	0	1	351	1	351	0.0	730
I5593_16725	ACX60_15830	99.422	173	1	0	1	173	1	173	2.52e-131	362
I5593_16730	ACX60_15835	100.000	134	0	0	1	134	1	134	4.13e-97	272
I5593_16735	ACX60_15840	99.515	206	1	0	1	206	1	206	3.20e-150	412
I5593_16740	ACX60_15845	99.203	251	2	0	1	251	1	251	2.89e-173	474
I5593_16745	ACX60_15850	100.000	287	0	0	1	287	1	287	0.0	597
I5593_16750	ACX60_15855	99.565	230	1	0	1	230	1	230	4.54e-174	474
I5593_16755	ACX60_15860	100.000	482	0	0	1	482	1	482	0.0	1001
I5593_16760	ACX60_15865	100.000	78	0	0	1	78	1	78	4.17e-55	161
I5593_16765	ACX60_15870	100.000	51	0	0	1	51	1	51	2.29e-33	104
I5593_16770	ACX60_15875	100.000	569	0	0	1	569	1	569	0.0	1123
I5593_16775	ACX60_15880	100.000	92	0	0	1	92	1	92	1.69e-61	179
I5593_16780	ACX60_15885	100.000	167	0	0	11	177	1	167	8.46e-127	350
I5593_16785	ACX60_15890	98.148	54	1	0	1	54	1	54	1.91e-33	108
I5593_16790	ACX60_15895	100.000	79	0	0	1	79	1	79	1.12e-53	158
I5593_16795	ACX60_15900	99.545	659	3	0	1	659	1	659	0.0	1357
I5593_16800	ACX60_15905	98.421	190	3	0	1	190	1	190	6.29e-129	357
I5593_16805	ACX60_15910	98.413	252	4	0	1	252	1	252	0.0	512
I5593_16810	ACX60_15915	99.886	878	1	0	1	878	1	878	0.0	1825
I5593_16815	ACX60_15920	100.000	149	0	0	1	149	1	149	2.27e-109	304
I5593_16820	ACX60_15925	99.200	125	1	0	1	125	1	125	3.00e-92	259
I5593_16825	ACX60_15930	97.619	336	8	0	1	336	1	336	0.0	669
I5593_16830	ACX60_15935	100.000	81	0	0	1	81	1	81	3.62e-56	164
I5593_16835	ACX60_15940	99.843	636	1	0	1	636	1	636	0.0	1282
I5593_16840	ACX60_15945	98.095	210	4	0	1	210	1	210	2.14e-149	410
I5593_16845	ACX60_15950	99.678	311	1	0	1	311	1	311	0.0	650
I5593_16850	ACX60_15955	98.634	366	5	0	1	366	1	366	0.0	748
I5593_16855	ACX60_15960	100.000	428	0	0	1	428	1	428	0.0	842
I5593_16860	ACX60_15965	100.000	373	0	0	1	373	1	373	0.0	762
I5593_16865	ACX60_15970	100.000	372	0	0	1	372	1	372	0.0	768
I5593_16870	ACX60_15975	97.357	454	12	0	1	454	1	454	0.0	888
I5593_16875	ACX60_15980	97.356	416	11	0	1	416	4	419	0.0	795
I5593_16880	ACX60_15985	98.452	323	5	0	1	323	1	323	0.0	659
I5593_16885	ACX60_15990	99.245	265	2	0	1	265	1	265	0.0	555
I5593_16890	ACX60_15995	100.000	336	0	0	1	336	1	336	0.0	693
I5593_16895	ACX60_16000	100.000	73	0	0	1	73	1	73	1.02e-50	150
I5593_16900	ACX60_16005	98.361	122	2	0	1	122	1	122	1.69e-87	246
I5593_16905	ACX60_16010	98.347	121	2	0	15	135	1	121	6.43e-87	246
I5593_16910	ACX60_16015	100.000	359	0	0	1	359	1	359	0.0	729
I5593_16915	ACX60_16020	100.000	196	0	0	1	196	1	196	4.61e-149	408
I5593_16920	ACX60_16025	100.000	215	0	0	1	215	1	215	1.66e-163	446
I5593_16925	ACX60_16030	99.576	472	2	0	6	477	1	472	0.0	974
I5593_16930	ACX60_16035	100.000	82	0	0	3	84	1	82	4.54e-58	169
I5593_16935	ACX60_16040	100.000	286	0	0	1	286	1	286	0.0	586
I5593_16950	ACX60_16045	100.000	216	0	0	1	216	1	216	1.95e-165	451
I5593_16955	ACX60_16050	100.000	161	0	0	1	161	1	161	3.69e-120	332
I5593_16960	ACX60_16055	99.738	764	2	0	1	764	1	764	0.0	1556
I5593_16965	ACX60_16060	99.582	718	3	0	1	718	1	718	0.0	1457
I5593_16970	ACX60_16065	100.000	350	0	0	1	350	1	350	0.0	734
I5593_16975	ACX60_16070	100.000	299	0	0	1	299	1	299	0.0	605
I5593_16980	ACX60_16075	100.000	225	0	0	1	225	1	225	9.98e-168	458
I5593_16985	ACX60_16080	99.502	201	1	0	1	201	1	201	4.36e-150	411
I5593_16990	ACX60_16085	98.701	231	3	0	1	231	1	231	6.55e-172	469
I5593_16995	ACX60_16090	99.554	224	1	0	1	224	1	224	1.75e-167	457
I5593_17000	ACX60_16095	100.000	310	0	0	1	310	1	310	0.0	635
I5593_17005	ACX60_16100	99.369	1110	7	0	1	1110	1	1110	0.0	2248
I5593_17010	ACX60_16105	99.674	613	2	0	1	613	1	613	0.0	1269
I5593_17025	ACX60_16120	98.993	298	3	0	1	298	1	298	0.0	611
I5593_17030	ACX60_16125	97.211	251	7	0	1	251	1	251	0.0	501
I5593_17035	ACX60_16130	98.958	384	4	0	1	384	1	384	0.0	793
I5593_17040	ACX60_16135	100.000	153	0	0	1	153	1	153	2.14e-107	299
I5593_17045	ACX60_16140	99.777	448	1	0	1	448	1	448	0.0	887
I5593_17050	ACX60_16145	99.279	416	3	0	1	416	1	416	0.0	847
I5593_17060	ACX60_16155	100.000	432	0	0	1	432	1	432	0.0	892
I5593_17065	ACX60_16160	100.000	84	0	0	1	84	1	84	7.08e-61	176
I5593_17070	ACX60_16165	99.091	110	1	0	1	110	1	110	1.03e-78	223
I5593_17075	ACX60_16170	98.413	126	2	0	1	126	1	126	1.56e-86	244
I5593_17080	ACX60_16175	100.000	136	0	0	1	136	1	136	5.22e-103	287
I5593_17085	ACX60_16180	97.756	401	9	0	1	401	1	401	0.0	815
I5593_17090	ACX60_16185	100.000	210	0	0	3	212	1	210	1.42e-159	436
I5593_17095	ACX60_16190	100.000	64	0	0	1	64	1	64	1.93e-45	136
I5593_17100	ACX60_16195	100.000	214	0	0	1	214	1	214	1.12e-160	439
I5593_17105	ACX60_16200	99.704	338	1	0	1	338	1	338	0.0	694
I5593_17110	ACX60_16205	98.802	334	4	0	1	334	1	334	0.0	685
I5593_17115	ACX60_16210	99.653	288	1	0	1	288	1	288	0.0	593
I5593_17120	ACX60_16215	99.015	203	2	0	1	203	1	203	1.97e-151	415
I5593_17125	ACX60_16220	100.000	570	0	0	1	570	1	570	0.0	1184
I5593_17130	ACX60_16230	100.000	85	0	0	1	85	1	85	8.55e-62	179
I5593_17135	ACX60_16235	100.000	279	0	0	1	279	1	279	0.0	561
I5593_17140	ACX60_16240	98.459	519	8	0	1	519	1	519	0.0	1052
I5593_17145	ACX60_16245	98.214	112	2	0	1	112	1	112	3.55e-79	225
I5593_17150	ACX60_16250	100.000	114	0	0	1	114	1	114	2.00e-77	221
I5593_17155	ACX60_16255	97.927	193	4	0	1	193	1	193	8.88e-145	397
I5593_17160	ACX60_16260	100.000	401	0	0	1	401	1	401	0.0	817
I5593_17165	ACX60_16265	99.596	742	3	0	1	742	1	742	0.0	1522
I5593_17170	ACX60_16270	100.000	613	0	0	1	613	1	613	0.0	1234
I5593_17175	ACX60_16275	100.000	291	0	0	1	291	1	291	0.0	599
I5593_17180	ACX60_16280	99.507	203	1	0	1	203	1	203	5.30e-144	396
I5593_17185	ACX60_16285	100.000	318	0	0	1	318	1	318	0.0	651
I5593_17190	ACX60_16290	100.000	109	0	0	1	109	1	109	1.39e-79	226
I5593_17195	ACX60_16295	99.752	403	1	0	1	403	1	403	0.0	831
I5593_17200	ACX60_16300	100.000	695	0	0	1	695	3	697	0.0	1409
I5593_17205	ACX60_16305	100.000	89	0	0	1	89	1	89	1.15e-62	181
I5593_17210	ACX60_16310	99.306	432	3	0	1	432	1	432	0.0	889
I5593_17215	ACX60_16315	98.971	583	6	0	1	583	1	583	0.0	1187
I5593_17220	ACX60_16320	99.351	1232	8	0	1	1232	1	1232	0.0	2529
I5593_17225	ACX60_16325	99.174	1211	10	0	1	1211	1	1211	0.0	2482
I5593_17230	ACX60_16330	99.405	168	1	0	1	168	1	168	5.70e-125	345
I5593_17235	ACX60_16335	100.000	472	0	0	1	472	1	472	0.0	966
I5593_17240	ACX60_16340	99.574	235	1	0	1	235	1	235	1.15e-177	484
I5593_17245	ACX60_16345	100.000	315	0	0	1	315	1	315	0.0	654
I5593_17250	ACX60_16350	100.000	222	0	0	1	222	1	222	2.47e-162	444
I5593_17255	ACX60_16355	99.629	539	2	0	1	539	1	539	0.0	1092
I5593_17260	ACX60_16360	98.398	437	7	0	1	437	1	437	0.0	890
I5593_17265	ACX60_16365	98.833	257	3	0	1	257	1	257	0.0	531
I5593_17270	ACX60_16370	100.000	500	0	0	1	500	1	500	0.0	1042
I5593_17275	ACX60_16375	99.130	460	4	0	1	460	1	460	0.0	934
I5593_17280	ACX60_16380	99.684	949	3	0	1	949	1	949	0.0	1880
I5593_17285	ACX60_16385	100.000	122	0	0	1	122	1	122	4.05e-85	241
I5593_17290	ACX60_16390	99.337	603	4	0	1	603	1	603	0.0	1214
I5593_17295	ACX60_16395	99.429	175	1	0	1	175	1	175	7.74e-129	355
I5593_17300	ACX60_16400	98.901	91	1	0	1	91	1	91	8.85e-60	174
I5593_17305	ACX60_16405	100.000	134	0	0	1	134	1	134	5.96e-95	266
I5593_17310	ACX60_16410	100.000	133	0	0	1	133	1	133	1.10e-96	271
I5593_17315	ACX60_16415	100.000	899	0	0	1	899	1	899	0.0	1811
I5593_17320	ACX60_16420	100.000	494	0	0	1	494	1	494	0.0	993
I5593_17325	ACX60_16425	100.000	174	0	0	1	174	1	174	9.05e-128	352
I5593_17345	ACX60_16440	99.083	109	1	0	1	109	1	109	3.83e-74	212
I5593_17350	ACX60_16445	99.621	264	1	0	1	264	1	264	0.0	535
I5593_17355	ACX60_16450	99.649	570	2	0	1	570	1	570	0.0	1165
I5593_17360	ACX60_16455	100.000	408	0	0	1	408	1	408	0.0	823
I5593_17365	ACX60_16460	98.252	286	5	0	1	286	1	286	0.0	568
I5593_17370	ACX60_16465	99.495	198	1	0	1	198	1	198	5.36e-145	398
I5593_17375	ACX60_16470	99.344	305	1	1	1	304	1	305	0.0	596
I5593_17380	ACX60_16475	100.000	249	0	0	1	249	1	249	0.0	509
I5593_17385	ACX60_16480	100.000	108	0	0	1	108	1	108	5.57e-79	224
I5593_17390	ACX60_16485	99.312	436	3	0	1	436	1	436	0.0	913
I5593_17395	ACX60_16490	99.459	555	3	0	1	555	1	555	0.0	1130
I5593_17400	ACX60_16495	100.000	184	0	0	1	184	1	184	6.27e-139	382
I5593_17405	ACX60_16500	100.000	146	0	0	1	146	1	146	8.87e-109	302
I5593_17410	ACX60_16505	99.700	333	1	0	1	333	1	333	0.0	674
I5593_17415	ACX60_16510	100.000	68	0	0	1	68	1	68	2.98e-45	135
I5593_17420	ACX60_16515	100.000	699	0	0	1	699	1	699	0.0	1434
I5593_17425	ACX60_16520	100.000	257	0	0	1	257	1	257	0.0	528
I5593_17430	ACX60_16525	100.000	203	0	0	1	203	1	203	3.57e-157	429
I5593_17435	ACX60_16530	98.944	284	3	0	1	284	1	284	0.0	583
I5593_17440	ACX60_16535	100.000	195	0	0	1	195	1	195	2.27e-140	386
I5593_17445	ACX60_16540	98.864	264	3	0	1	264	1	264	0.0	545
I5593_17450	ACX60_16545	100.000	599	0	0	1	599	1	599	0.0	1240
I5593_17455	ACX60_16550	86.420	162	22	0	15	176	15	176	9.81e-104	292
I5593_17465	ACX60_16555	100.000	304	0	0	1	304	1	304	0.0	635
I5593_17470	ACX60_16560	100.000	717	0	0	1	717	1	717	0.0	1466
I5593_17475	ACX60_16565	99.487	390	2	0	1	390	1	390	0.0	793
I5593_17480	ACX60_16575	100.000	163	0	0	1	163	1	163	3.48e-121	335
I5593_17485	ACX60_16585	98.378	185	3	0	30	214	1	185	1.09e-136	377
I5593_17490	ACX60_16590	99.174	121	1	0	1	121	1	121	2.41e-87	246
I5593_17495	ACX60_16595	99.603	252	1	0	1	252	1	252	0.0	504
I5593_17500	ACX60_16600	100.000	234	0	0	1	234	1	234	3.01e-178	485
I5593_17505	ACX60_16605	99.472	379	2	0	1	379	1	379	0.0	779
I5593_17510	ACX60_16610	96.000	300	12	0	1	300	1	300	0.0	597
I5593_17515	ACX60_16615	99.844	639	1	0	1	639	1	639	0.0	1310
I5593_17520	ACX60_16620	100.000	117	0	0	1	117	1	117	1.25e-86	244
I5593_17525	ACX60_16625	91.327	196	14	1	1	196	1	193	3.66e-131	363
I5593_17530	ACX60_16630	100.000	474	0	0	1	474	1	474	0.0	932
I5593_17535	ACX60_16635	98.621	290	4	0	3	292	1	290	0.0	595
I5593_17540	ACX60_16640	99.394	165	1	0	1	165	1	165	7.29e-124	342
I5593_17545	ACX60_16645	100.000	118	0	0	1	118	1	118	9.67e-74	211
I5593_17550	ACX60_16650	99.174	121	1	0	1	121	1	121	1.56e-75	216
I5593_17555	ACX60_16655	99.928	1397	1	0	1	1397	1	1397	0.0	2876
I5593_17560	ACX60_16660	99.927	1362	1	0	1	1362	1	1362	0.0	2772
I5593_17565	ACX60_16665	100.000	123	0	0	1	123	1	123	7.16e-79	225
I5593_17570	ACX60_16670	100.000	168	0	0	1	168	1	168	2.79e-120	333
I5593_17575	ACX60_16675	100.000	231	0	0	1	231	1	231	2.21e-166	455
I5593_17580	ACX60_16680	100.000	142	0	0	1	142	1	142	5.60e-102	285
I5593_17585	ACX60_16685	100.000	177	0	0	1	177	1	177	6.38e-132	363
I5593_17590	ACX60_16690	100.000	146	0	0	1	146	1	146	7.76e-105	292
I5593_17600	ACX60_16700	100.000	396	0	0	1	396	1	396	0.0	806
I5593_17625	ACX60_16725	99.396	497	3	0	1	497	1	497	0.0	1021
I5593_17630	ACX60_16730	99.550	222	1	0	1	222	1	222	7.28e-166	453
I5593_17635	ACX60_16735	99.522	209	1	0	1	209	1	209	5.52e-153	419
I5593_17640	ACX60_16740	92.651	762	46	2	1	756	1	758	0.0	1297
I5593_17645	ACX60_16745	99.640	278	1	0	1	278	1	278	0.0	566
I5593_17650	ACX60_16750	99.595	247	1	0	1	247	1	247	0.0	499
I5593_17655	ACX60_16755	100.000	108	0	0	1	108	1	108	7.89e-76	216
I5593_17660	ACX60_16760	100.000	126	0	0	3	128	21	146	2.99e-92	259
I5593_17665	ACX60_16765	100.000	397	0	0	1	397	1	397	0.0	796
I5593_17670	ACX60_16770	99.642	279	1	0	1	279	1	279	0.0	551
I5593_17675	ACX60_16775	99.608	255	1	0	1	255	1	255	0.0	527
I5593_17680	ACX60_16780	100.000	305	0	0	1	305	1	305	0.0	610
I5593_17685	ACX60_16785	99.187	246	2	0	1	246	1	246	0.0	498
I5593_17690	ACX60_16790	99.472	379	2	0	1	379	1	379	0.0	766
I5593_17695	ACX60_16795	100.000	477	0	0	1	477	1	477	0.0	981
I5593_17700	ACX60_16800	100.000	89	0	0	1	89	1	89	1.80e-62	181
I5593_17705	ACX60_16805	100.000	240	0	0	1	240	1	240	0.0	492
I5593_17710	ACX60_16810	99.774	443	1	0	1	443	6	448	0.0	893
I5593_17715	ACX60_16815	99.336	301	2	0	1	301	1	301	0.0	581
I5593_17720	ACX60_16820	95.337	193	9	0	1	193	1	193	4.76e-138	380
I5593_17725	ACX60_16825	96.884	353	11	0	1	353	2	354	0.0	713
I5593_17730	ACX60_16830	100.000	625	0	0	1	625	1	625	0.0	1312
I5593_17735	ACX60_16835	99.519	208	1	0	1	208	1	208	5.80e-156	427
I5593_17740	ACX60_16840	100.000	270	0	0	1	270	1	270	0.0	560
I5593_17745	ACX60_16845	100.000	178	0	0	1	178	1	178	2.67e-134	369
I5593_17750	ACX60_16850	91.437	327	11	2	1	310	1	327	0.0	606
I5593_17755	ACX60_16855	100.000	398	0	0	1	398	1	398	0.0	810
I5593_17760	ACX60_16860	99.777	448	1	0	1	448	1	448	0.0	908
I5593_17765	ACX60_16865	100.000	83	0	0	1	83	1	83	9.06e-58	168
I5593_17770	ACX60_16870	100.000	617	0	0	1	617	1	617	0.0	1255
I5593_17775	ACX60_16875	97.701	87	2	0	1	87	13	99	5.90e-57	167
I5593_17780	ACX60_16880	99.673	306	1	0	1	306	1	306	0.0	632
I5593_17785	ACX60_16885	99.631	271	1	0	1	271	1	271	0.0	565
I5593_17790	ACX60_16890	100.000	433	0	0	1	433	1	433	0.0	864
I5593_17795	ACX60_16895	99.736	379	1	0	1	379	1	379	0.0	778
I5593_17800	ACX60_16900	99.701	335	1	0	14	348	1	335	0.0	676
I5593_17805	ACX60_16905	100.000	211	0	0	1	211	1	211	1.05e-157	431
I5593_17810	ACX60_16910	99.014	507	5	0	1	507	16	522	0.0	1017
I5593_17815	ACX60_16915	98.520	473	7	0	1	473	1	473	0.0	960
I5593_17820	ACX60_16920	99.492	394	2	0	1	394	1	394	0.0	809
I5593_17825	ACX60_16925	99.612	515	2	0	1	515	1	515	0.0	1055
I5593_17830	ACX60_16930	100.000	356	0	0	1	356	1	356	0.0	722
I5593_17835	ACX60_16935	100.000	366	0	0	1	366	1	366	0.0	738
I5593_17840	ACX60_16940	99.793	482	1	0	1	482	1	482	0.0	990
I5593_17845	ACX60_16945	100.000	135	0	0	1	135	1	135	6.82e-102	284
I5593_17850	ACX60_16950	99.526	211	1	0	2	212	1	211	2.24e-152	418
I5593_17855	ACX60_16955	100.000	72	0	0	1	72	1	72	7.36e-51	150
I5593_17860	ACX60_16960	100.000	219	0	0	1	219	1	219	2.82e-162	444
I5593_17865	ACX60_16965	100.000	430	0	0	1	430	1	430	0.0	898
I5593_17870	ACX60_16970	97.507	361	9	0	1	361	1	361	0.0	729
I5593_17875	ACX60_16975	100.000	152	0	0	1	152	1	152	1.24e-112	312
I5593_17880	ACX60_16980	99.570	465	2	0	1	465	1	465	0.0	901
I5593_17885	ACX60_16985	100.000	112	0	0	1	112	1	112	2.38e-77	220
I5593_17890	ACX60_16990	100.000	75	0	0	1	75	1	75	4.44e-46	138
I5593_17905	ACX60_02540	31.429	105	57	4	23	112	7	111	4.83e-07	46.2
I5593_17910	ACX60_09050	28.763	299	172	10	2	280	3	280	1.86e-24	99.4
I5593_17945	ACX60_04780	78.814	118	25	0	108	225	3	120	1.40e-66	204
I5593_17950	ACX60_11555	76.224	143	34	0	9	151	7	149	1.64e-81	234
I5593_17960	ACX60_06020	28.148	405	247	12	1	366	1	400	6.30e-29	112
I5593_17965	ACX60_03830	32.948	1038	649	16	6	1000	4	1037	0.0	557
I5593_17970	ACX60_06010	26.767	467	317	8	19	467	20	479	3.09e-32	125
I5593_17975	ACX60_18735	100.000	271	0	0	1	271	1	271	0.0	528
I5593_17980	ACX60_18730	100.000	100	0	0	1	100	1	100	5.19e-71	203
I5593_17985	ACX60_18725	100.000	497	0	0	1	497	1	497	0.0	1025
I5593_17990	ACX60_18720	100.000	74	0	0	1	74	1	74	3.93e-51	151
I5593_17995	ACX60_18715	100.000	245	0	0	1	245	1	245	8.17e-174	475
I5593_18000	ACX60_18710	100.000	110	0	0	1	110	1	110	9.71e-78	221
I5593_18005	ACX60_18705	100.000	255	0	0	1	255	1	255	0.0	517
I5593_18010	ACX60_18700	100.000	168	0	0	1	168	1	168	5.29e-129	355
I5593_18015	ACX60_18695	100.000	355	0	0	1	355	1	355	0.0	699
I5593_18020	ACX60_18690	100.000	67	0	0	1	67	1	67	2.54e-45	136
I5593_18025	ACX60_18685	100.000	74	0	0	1	74	1	74	1.07e-50	150
I5593_18030	ACX60_18680	100.000	82	0	0	1	82	1	82	3.57e-56	164
I5593_18035	ACX60_18675	100.000	475	0	0	1	475	1	475	0.0	927
I5593_18040	ACX60_18670	100.000	78	0	0	1	78	1	78	1.94e-54	159
I5593_18045	ACX60_18665	100.000	259	0	0	1	259	1	259	0.0	523
I5593_18050	ACX60_18660	100.000	62	0	0	1	62	1	62	1.13e-39	121
I5593_18055	ACX60_18655	100.000	293	0	0	1	293	1	293	0.0	602
I5593_18060	ACX60_18650	100.000	275	0	0	1	275	1	275	0.0	562
I5593_18065	ACX60_18645	100.000	73	0	0	1	73	1	73	1.51e-50	149
I5593_18070	ACX60_18640	100.000	400	0	0	1	400	1	400	0.0	826
I5593_18075	ACX60_00925	32.026	153	102	1	14	164	23	175	2.09e-24	92.4
I5593_18080	ACX60_14535	69.960	253	76	0	1	253	1	253	5.69e-139	387
I5593_18085	ACX60_06590	27.749	382	263	7	17	395	25	396	1.20e-31	120
I5593_18090	ACX60_08400	26.596	94	64	2	28	117	5	97	3.02e-08	46.2
I5593_18105	ACX60_18615	39.423	312	178	3	163	468	1	307	9.04e-73	229
I5593_18110	ACX60_18630	32.584	356	234	5	10	361	8	361	1.34e-64	206
I5593_18115	ACX60_18840	41.463	287	164	1	1	283	1	287	1.25e-72	222
I5593_18120	ACX60_18845	40.519	617	351	7	5	612	11	620	1.09e-166	487
I5593_18125	ACX60_18760	39.815	216	126	2	16	227	12	227	1.39e-48	156
I5593_18135	ACX60_17060	98.936	470	5	0	1	470	1	470	0.0	965
I5593_18140	ACX60_17065	97.674	258	6	0	1	258	1	258	0.0	533
I5593_18145	ACX60_17070	98.973	292	3	0	1	292	1	292	0.0	594
I5593_18150	ACX60_17075	85.348	273	37	1	1	270	1	273	1.05e-168	464
I5593_18155	ACX60_17080	79.680	438	75	2	1	438	1	424	0.0	677
I5593_18160	ACX60_17085	100.000	175	0	0	1	175	1	175	9.96e-129	355
I5593_18165	ACX60_17090	100.000	132	0	0	1	132	1	132	3.95e-95	266
I5593_18170	ACX60_17095	97.638	127	3	0	1	127	1	127	4.40e-91	256
I5593_18175	ACX60_17100	100.000	559	0	0	1	559	1	559	0.0	1147
I5593_18180	ACX60_17105	99.865	739	1	0	1	739	1	739	0.0	1507
I5593_18185	ACX60_17110	99.544	439	2	0	1	439	1	439	0.0	876
I5593_18190	ACX60_17115	100.000	214	0	0	1	214	1	214	1.83e-156	428
I5593_18195	ACX60_17120	97.419	155	4	0	1	155	1	155	2.77e-114	317
I5593_18200	ACX60_17125	99.811	530	1	0	1	530	1	530	0.0	1063
I5593_18205	ACX60_17130	100.000	207	0	0	1	207	1	207	1.98e-155	425
I5593_18210	ACX60_17135	99.352	463	3	0	1	463	1	463	0.0	923
I5593_18215	ACX60_17140	99.206	252	2	0	1	252	1	252	0.0	524
I5593_18220	ACX60_17145	100.000	351	0	0	1	351	1	351	0.0	725
I5593_18225	ACX60_17150	99.145	117	1	0	1	117	1	117	1.65e-84	239
I5593_18230	ACX60_17155	98.795	166	2	0	1	166	1	166	5.02e-118	327
I5593_18235	ACX60_17160	100.000	792	0	0	1	792	1	792	0.0	1659
I5593_18240	ACX60_17165	98.807	419	5	0	1	419	1	419	0.0	842
I5593_18245	ACX60_17170	98.507	134	2	0	1	134	1	134	2.36e-97	272
I5593_18250	ACX60_17175	97.516	161	4	0	1	161	1	161	1.45e-112	313
I5593_18255	ACX60_17180	98.404	188	3	0	1	188	1	188	1.44e-138	381
I5593_18260	ACX60_17185	100.000	162	0	0	41	202	1	162	6.03e-121	336
I5593_18265	ACX60_17190	99.398	332	2	0	1	332	1	332	0.0	670
I5593_18270	ACX60_17195	95.556	180	8	0	1	180	1	180	3.99e-130	359
I5593_18300	ACX60_17225	97.475	198	5	0	1	198	1	198	3.61e-145	399
I5593_18305	ACX60_17230	98.515	404	6	0	1	404	1	404	0.0	825
I5593_18310	ACX60_17235	98.529	68	1	0	1	68	1	68	9.82e-46	137
I5593_18315	ACX60_17240	84.703	706	91	6	1	704	1	691	0.0	1216
I5593_18320	ACX60_17245	99.296	142	1	0	1	142	1	142	6.53e-102	285
I5593_18325	ACX60_17250	100.000	176	0	0	1	176	1	176	9.72e-130	358
I5593_18330	ACX60_17255	98.698	384	5	0	1	384	1	384	0.0	784
I5593_18335	ACX60_17260	98.670	376	5	0	1	376	1	376	0.0	765
I5593_18340	ACX60_17265	100.000	189	0	0	1	189	1	189	1.05e-141	389
I5593_18345	ACX60_17270	100.000	302	0	0	5	306	1	302	0.0	599
I5593_18350	ACX60_17275	98.592	213	3	0	4	216	1	213	7.42e-161	439
I5593_18355	ACX60_17280	99.752	404	1	0	1	404	1	404	0.0	792
I5593_18360	ACX60_17285	99.606	254	1	0	1	254	1	254	0.0	512
I5593_18365	ACX60_17290	98.895	181	2	0	1	181	1	181	2.91e-134	370
I5593_18370	ACX60_17295	98.995	199	2	0	1	199	1	199	2.14e-143	394
I5593_18375	ACX60_17305	100.000	139	0	0	1	139	1	139	3.70e-98	275
I5593_18380	ACX60_17310	100.000	464	0	0	1	464	1	464	0.0	939
I5593_18385	ACX60_17315	100.000	289	0	0	1	289	1	289	0.0	592
I5593_18390	ACX60_17320	100.000	514	0	0	1	514	1	514	0.0	1044
I5593_18395	ACX60_17325	99.438	178	1	0	1	178	1	178	5.28e-127	351
I5593_18400	ACX60_17330	100.000	156	0	0	1	156	1	156	5.08e-107	299
I5593_18405	ACX60_17335	100.000	81	0	0	1	81	1	81	2.09e-50	150
I5593_18410	ACX60_17340	100.000	291	0	0	1	291	1	291	0.0	586
I5593_18415	ACX60_17345	100.000	132	0	0	1	132	1	132	2.92e-92	259
I5593_18420	ACX60_17350	99.642	279	1	0	1	279	1	279	0.0	580
I5593_18425	ACX60_17355	100.000	165	0	0	1	165	1	165	1.04e-122	339
I5593_18430	ACX60_17360	100.000	262	0	0	1	262	1	262	0.0	534
I5593_18435	ACX60_17365	99.257	269	2	0	1	269	1	269	0.0	517
I5593_18440	ACX60_17370	98.077	208	4	0	1	208	1	208	1.17e-149	410
I5593_18445	ACX60_17375	99.020	306	3	0	1	306	1	306	0.0	622
I5593_18450	ACX60_17380	99.469	565	3	0	1	565	1	565	0.0	1165
I5593_18455	ACX60_17385	99.664	596	2	0	1	596	1	596	0.0	1219
I5593_18460	ACX60_17390	99.519	208	1	0	1	208	1	208	2.41e-155	425
